
1,15,Start Cycle Barcode,11,12,23,24
1,12,Cell Control,9,10,11,12
1,5,Barcode,11,12,23,24
1,12,TNFa,9,10,11,13
1,5,Barcode,11,12,23,24
1,12,EGFR,9,10,11,14
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1,9,10,11,15
1,5,Barcode,11,12,23,24
1,12,IKK,9,10,11,16
1,5,Barcode,11,12,23,24
1,12,INK-Inhib,9,10,11,17
1,5,Barcode,11,12,23,24
1,12,Bcl-X,9,10,11,18
1,5,Barcode,11,12,23,24
1,12,Mdm2,9,10,11,19
1,5,Barcode,11,12,23,24
1,12,MEK-1_2,9,10,11,20
1,5,Barcode,11,12,23,24
1,12,SMAC_CDC0941,9,10,11,21
1,5,Barcode,11,12,23,24
1,12,PIBK,9,10,11,22
1,5,Barcode,11,12,23,24
1,12,Cell Control,9,10,11,12
1,5,Barcode,11,12,23,24
1,12,TNFa + EGFR,9,10,13,14
1,5,Barcode,11,12,23,24
1,12,TNFa + AKT+POPK1,9,10,13,15
1,5,Barcode,11,12,23,24
1,12,TNFa + IKK,9,10,13,16
1,5,Barcode,11,12,23,24
1,12,TNFa + INK-Inhib,9,10,13,17
1,5,Barcode,11,12,23,24
1,12,TNFa + Bcl-X,9,10,13,18
1,5,Barcode,11,12,23,24
1,12,TNFa + Mdm2,9,10,13,19
1,5,Barcode,11,12,23,24
1,12,TNFa + MEK-1_2,9,10,13,20
1,5,Barcode,11,12,23,24
1,12,TNFa + SMAC_CDC0941,9,10,13,21
1,5,Barcode,11,12,23,24
1,12,TNFa + PIBK,9,10,13,22
1,5,Barcode,11,12,23,24
1,12,EGFR + AKT+POPK1,9,10,14,15
1,5,Barcode,11,12,23,24
1,12,Cell Control,9,10,11,12
1,5,Barcode,11,12,23,24
1,12,EGFR + IKK,9,10,14,16
1,5,Barcode,11,12,23,24
1,12,EGFR + INK-Inhib,9,10,14,17
1,5,Barcode,11,12,23,24
1,12,EGFR + Bcl-X,9,10,14,18
1,5,Barcode,11,12,23,24
1,12,EGFR + Mdm2,9,10,14,19
1,5,Barcode,11,12,23,24
1,12,EGFR + MEK-1_2,9,10,14,20
1,5,Barcode,11,12,23,24
1,12,EGFR + SMAC_CDC0941,9,10,14,21
1,5,Barcode,11,12,23,24
1,12,EGFR + PIBK,9,10,14,22
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1 + IKK,9,10,15,16
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1 + INK-Inhib,9,10,15,17
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1 + Bcl-X,9,10,15,18
1,5,Barcode,11,12,23,24
1,12,Cell Control,9,10,11,12
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1 + Mdm2,9,10,15,19
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1 + MEK-1_2,9,10,15,20
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1 + SMAC_CDC0941,9,10,15,21
1,5,Barcode,11,12,23,24
1,12,AKT+POPK1 + PIBK,9,10,15,22
1,5,Barcode,11,12,23,24
1,12,IKK + INK-Inhib,9,10,16,17
1,5,Barcode,11,12,23,24
1,12,IKK + Bcl-X,9,10,16,18
1,5,Barcode,11,12,23,24
1,12,IKK + Mdm2,9,10,16,19
1,5,Barcode,11,12,23,24
1,12,IKK + MEK-1_2,9,10,16,20
1,5,Barcode,11,12,23,24
1,12,IKK + SMAC_CDC0941,9,10,16,21
1,5,Barcode,11,12,23,24
1,12,IKK + PIBK,9,10,16,22
1,5,Barcode,11,12,23,24
1,12,Cell Control,9,10,11,12
1,5,Barcode,11,12,23,24
1,12,INK-Inhib + Bcl-X,9,10,17,18
1,5,Barcode,11,12,23,24
1,12,INK-Inhib + Mdm2,9,10,17,19
1,5,Barcode,11,12,23,24
1,12,INK-Inhib + MEK-1_2,9,10,17,20
1,5,Barcode,11,12,23,24
1,12,INK-Inhib + SMAC_CDC0941,9,10,17,21
1,5,Barcode,11,12,23,24
1,12,INK-Inhib + PIBK,9,10,17,22
1,5,Barcode,11,12,23,24
1,12,Bcl-X + Mdm2,9,10,18,19
1,5,Barcode,11,12,23,24
1,12,Bcl-X + MEK-1_2,9,10,18,20
1,5,Barcode,11,12,23,24
1,12,Bcl-X + SMAC_CDC0941,9,10,18,21
1,5,Barcode,11,12,23,24
1,12,Bcl-X + PIBK,9,10,18,22
1,5,Barcode,11,12,23,24
1,12,Mdm2 + MEK-1_2,9,10,19,20
1,5,Barcode,11,12,23,24
1,12,Cell Control,9,10,11,12
1,5,Barcode,11,12,23,24
1,12,Mdm2 + SMAC_CDC0941,9,10,19,21
1,5,Barcode,11,12,23,24
1,12,Mdm2 + PIBK,9,10,19,22
1,5,Barcode,11,12,23,24
1,12,MEK-1_2 + SMAC_CDC0941,9,10,20,21
1,5,Barcode,11,12,23,24
1,12,MEK-1_2 + PIBK,9,10,20,22
1,5,Barcode,11,12,23,24
1,12,SMAC_CDC0941 + PIBK,9,10,21,22
1,5,Barcode,11,12,23,24
1,12,Cell Control,9,10,11,12
1,5,Barcode,11,12,23,24
1,15,End Cycle Barcode,11,12,23,24
